userName,score,at,content
Pengguna Google,4,2024-05-30 13:36:25,"Gampang banget, g usah ke indomaret langsung barang2 yang dibutuhin ada. Sarannya aplikasi mungkin ditambahin untuk.kasih tips ke delivery man. Kasian soalnya sementara penerima nya gak punya uang tunai untuk tips."
Pengguna Google,3,2020-11-04 01:35:55,"tolong tambahkan aplikasi filter untuk produk di toko dan di gudang, agar tidak terlalu banya produk yg di liat ternyata hanya ada di gudang, yg ongkirnya mahal untuk saya yg di Sulawesi.."
Pengguna Google,1,2020-03-31 15:24:48,"Kecewa dgn aplikasi ini, pesan barang tgl 25 Maret 2020 tapi ga jelas track nya, ajukan pembatalan lewat Call Center, tidak beroperasi padahal hari dan jam kerja, akhirnya lewat email, oke ada balasan, tapi itu pun dana i-Saku saya belum kembali."
Pengguna Google,1,2020-04-13 13:17:26,"Sudah pilih belanjaan, saat mau bayar ada pesan ""area tidak tercover"" jika diawal sudah masukin area harusnya disesuaikan dengan area, jika tidak ada barang yang hendak dibeli tidak perlu ditampilkan, PHP aja"
Pengguna Google,4,2021-06-27 10:34:26,"Penggunaan aplikasinya mudah Yg bisa diimprove: 1.Filter ketersediaan barang di gudang atau di toko Indomaret, sehingga memudahkan jika hanya ingin beli barang di toko atau si gudang saja 2.pembayaran dengan gopay"
Pengguna Google,1,2022-04-04 21:22:45,"Entah sampe kapan saldo klik bisa kembali digunakan untuk belanja.. Punya saldo klik 500rb, gara-gara transaksi dibatalkan pihak indomart karena barang kosong.. Tapi sampe sekarang barang tidak bisa digunakan."
Pengguna Google,4,2020-06-18 12:08:26,"Jika sudah waktunya update, update yang disediakan cukup besar. Meski begitu, aplikasi ini sangat fungsional, contohnya: memberi tahu ada tidaknya suatu barang dan juga harga barang yang dijual sekarang, menampilkan toko toko terdekat yang buka maupun tutup, menyediakan promo yang sangat banyak, dan tidak kalah pentingnya, layanan berupa pengantaran barang pembelian secara online. Salah satu pembeli produk toko, -Z"
Pengguna Google,5,2023-02-01 14:05:24,"Sangat membantu sekali buat lansia seperti saya, belanja online tanpa harus keluar rumah dan bisa bayar ditempat (Cash On Delivery), aplikasi baik tidak ada kendala, respon dan pengantaran cepat, kurir nya ramah, terima kasih Klik Indomaret"
Pengguna Google,5,2020-04-12 15:21:16,"Awalnya ragu mau download karna banyak penilaian bintang 1, tapi coba coba aja download. Baru tadi pagi coba pake aplikasinya, ternyata ga ada 1/2 jam langsung Dateng orderannya dong. Sangat membantu sekali."
Pengguna Google,3,2024-04-16 21:17:02,Aplikasi udah bagus ITnya aja masih kurang pinter sekelas perusahaan besar aplikasi masih bisa gampang di bobol atau akun bisa di gandain ...contohnya pakai termux dan root ... Di perbaiki✌️
Pengguna Google,1,2022-11-10 23:53:28,"Saya merasa di rugikan ! Klik indo maret adalah pihak yang bekerja sama dengan aplikasi isaku karena sebagai alat pembayaran disini. tapi sayang anda tidak bertanggung jawab !!! karyawan indo maret pun tidak bisa bantu sama sekali. E mail ISAKU ga ada respon. uang saya ngelock di aplikasi ISAKU dan tidak bisa riset pasword. Saya jadi males belanja di KLIK INDOMARET. karena anda cuma bisa cari untung. tapi, bikin buntung customer !!!"
Pengguna Google,1,2022-08-07 08:13:34,"Perkara barang kurang aja responnya lama banget. Nunggu sampe nge WA nomer Indomaret nya yang sering spam promo di WA 😑 padahal gak perlu promosi juga kalo butuh ya pasti bakal pesen sendiri. Hadeh... promo kenceng, nanggepin kendalanya lama 😔"
Pengguna Google,5,2022-09-14 10:14:18,"Terima kasih Komplain saya diterima dan ditangani dengan baik, untuk kedepannya mohon ditingkatkan LG soal sinkronisasi pengiriman barang - barang diterima, soal kurir nya ramah, sopan, maaf ya ma kurirnya kena marah dr atasan karna aku komplain ke pusat dikarnakan barang blum diterima tp di aplikasi sudah tiba.🙏 Dan untuk kelengkapan produk lebih dilengkapi/di-update LG.😁 Kalau begini kan enak jd percaya LG pke aplikasi ini."
Pengguna Google,1,2024-04-11 05:08:00,"Pesanan udh masuk keranjang dicek malah pengiriman ke tmpt awal yg sudah tertera padahal udh saya ubah lokasi nambah alamat baru, pas pakai alamat baru keranjang kosong, trs saya mau masukin kembali keranjang untuk pengiriman ke alamat baru malah ke alamat awal lagi hadeh untung teliti blm pesen payah"
Pengguna Google,4,2024-05-26 02:24:36,"Tolong ksh kolom buat bicara atau note sm toko... Misal ada kekurangan barang, sudah info sm yg kirim barang via wa tp dicuekin. Mungkin bisa ada pilihan mau beli di Indomaret cabang mn gitu. Thx"
Pengguna Google,2,2024-05-20 02:03:12,"selama ini suka belnja di Indomaret smpe jd member Platinum, namun sejak pelayanan pengaduan terkesan ga direspon dengan baik jd kecewa berat. Belanja di Klik dr tgl 4 April 2024 mau refun udh tlp Cs berkali² suruh nunggu 15 hr krj, kita bukan minta hadiah kita cm mau ambil uang krn belnja barangnya ga ada kya ngemis², tlp Cs skrg ga pernh diangkat. Jujur beda bgt dg pelayanan Cs Alfamart. semoga penilaian ini bisa membuat berbenah diri."
Pengguna Google,3,2023-03-20 02:54:56,aneh banget abis seting alamat udh klik simpan dan gunakan tp gabisa kembali pdahal gw mau belanja. pas udah dikeluarin masuk lagi tetep di layar alamat gatau cara kembalinya hadeh musingin
Pengguna Google,1,2024-07-26 01:16:30,"Barang kosong, di canc sama gerai. Katanya uang nya balik ke saldo klik. Ternyata ga ada, ke mana itu saldo. App juga nge bug parahh. Suka balik ke alamat. Hmmmm"
Pengguna Google,1,2024-10-22 11:42:50,"Ga pernah konfirmasi kalau barang mau diantar, tiba tiba kurir grab ngantar tdk ada pemberitahuan sblumnya , 2 menit telpon gak diangkat langsung barang dikembalikan ketoko. Sdh nunggu 3 jam dari yang seharusnya 1 jam."
Pengguna Google,5,2020-04-05 05:04:38,"Hampir tiap minggu belanja pake app ini. Kirim ke rumah atau ke kolega. Semua orderan sampai dgn aman. Pernah sekali sampainya telat krna lg bnyak pesanan yg bersamaan saat itu. Krna skg lagi pandemi spt ini, jd app ini sangat mmbantu. Thanks. Next klo pemesanan makin rame mohon pelayanan delivery nya tetap bisa ontime."
Pengguna Google,1,2023-01-06 02:56:11,"Ini kenapa daftr terus mau verifikasi, gak bisa semua, pake Miss call gak bisa udh 3x, pake sms gak bisa walau udah ad pulsa sampe 3x, pke WhatsApp, WhatsApp ny di hp satu ny jadi gak bisa.. ribet bget mau daftar. Kasi Bintang lagi klo sudah bener"
Pengguna Google,5,2020-10-10 10:34:46,"Sangat membantu saat saya mencari produk diskon,jadinya sekarang gk harus pergi ke indomert kalo cari diskon. Klo bisa tambahin fitur pendingin kek di Indomaret,biar adem saat belanja.😂😂😂"
Pengguna Google,5,2020-10-01 05:15:48,Bagus sekali..sangat membantu saya dalam berbelanja..tak perlu lagi repot repot bawa barang belanjaan..langsung diantar kerumah Ditambah lagi jadi tahu info produk yg promo dan berhadiah gak lagi harus tanya tanya kasir dulu kalau mau belanja.. Semoga makin sukses ya..Terima kasih.
Pengguna Google,1,2025-01-04 05:34:27,Kesel banget belanja di klik tiba² di batalin tanpa konfrimasi abis itu bayar pake virtual mbanking dikembalikan nya ke saldo indomaret udh di cairin nunggu lagi 3hr kerja ke rekening. Jadi ke hold duitnya. Barang ga kebeli Duit ga kembali ontime Diperbaiki lah sistem nya. Kecewa.
Pengguna Google,5,2021-03-03 21:02:33,"Senang sekali belanja d klik indomaret.. harga lebih murah dari retail. Pengantaran cepat. Sayangnya beberapa kali salah varian, dikomplain juga no respon."
Pengguna Google,5,2022-07-30 07:34:55,Aplikasi yg sangat membantu jika saya tidak bisa pergi belanja.. tinggal klik langsung dtg kerumah.. makasih klik indomaret..
Pengguna Google,1,2024-03-03 17:31:16,"Kenapa aplikasi klik gak bisa dipakai untuk belanja online y, di pencarian banyak bgt barang TDK ditemukan. Padahal biasanya lancar. Mohon diperbaiki"
Pengguna Google,1,2020-05-21 09:19:54,Tutup aja ini aplikasi...percuma...gak berguna...udah klik..udah bayar sekarang...begitu mau diambil semua stok kosong ..terus yang salah sistem apa sdm nya?...seenaknya dicancel uang balik 2 minggu...itu ada berapa banyak kasus seperti itu..berapa banyak uang yg ditampung selama 2 minggu...USELESS ....MERUGIKAN KONSUMEN SAJA BISANYA ...GAK USAH BELANJA DISINI
Pengguna Google,1,2023-12-05 01:41:46,"Apaan, stok di aplikasi sama stok toko nggak sesuai. Selalu pas pesen bida di klik, eh pas udah klik dapet konfirmasi sama team toko stok kosong atau bahkan toko itu nggak jualan item tersebutt. Tolong dong ini aplikasi dilerbaiki lagiiii stoknya yang update, gini kan kasian ke konsumen sama team tokonya"
Pengguna Google,5,2019-11-22 02:29:24,"Pengirimannya termasuk cepat,, baru juga bayar eh langsung ditelpon dari toko, dan dikirim hari itu juga,, cuma kekurangannya ya kurang banyak aja variasinya,, kalo bisa ditambah barang2nya.. Itu aja si masukanku👍"
Pengguna Google,5,2023-04-01 07:27:50,"Semuanya bagus, pelayanan, pengiriman kelengkapan barang, oke lah. Cuma di aplikasi sya pembayaran melalui shopeepay masih ada kendala pada saat memasukan kode OTP"
Pengguna Google,3,2020-07-29 13:08:55,"Applikasi ini sangat membantu, hanya kendala di titik lokasi pengantaran barang yang di set di aplikasi selalu berbeda dengan yang diterima driver sehingga selalu salah alamat pengantaran, mohon sekiranya dapat diperbaiki masalah tersebut agar dapat membantu driver dan demi kenyamanan konsumen juga. terima kasih."
Pengguna Google,1,2024-06-05 06:46:18,"Percuma ikut member, jarang ditanya member. Sekalinya scan kek ampas, padahal selalu transaksi diatas 200ribu tapi kaga ada point/loyaty. Gak ada bedanya dengan non member 👎 Kenapa kalah sama brand sebelah??"
Pengguna Google,5,2020-03-04 15:11:00,Alhamdulillah sudah 2x pesan pelayanan puas.. Terima kasih indomaret sudah buat app ini. Hanya ada beberapa masukan di lihat dari review yg lain yg disertai komplain. Masukan cs setiap hari ada lebih bagus 24 jam agar mudah komplain. Wajib beri informasi pihak indomaret ke konsumen sebelum membatalkan pesanan. Refund jadikan cepat agar dana bisa cepat digunakan kembali oleh konsumen. Daftarkan semua toko indomaret di toko online. Jadi lebih bagus jika order ke yg lebih terdekat.
Pengguna Google,5,2020-08-01 09:49:07,Sangat membantu sekali aplikasi klik Indomaret ini. Kendala nya.. Harus selalu update. Klw gk di update gk bisa di buat belanja. Padahal aplikasi lain klw minta update tp blm sempat untuk update masih bisa di buat belanja.. Kenapa ya klik Indomaret harus minta di update dulu?? 🙏🙏
Pengguna Google,1,2020-08-04 15:42:31,"Status tetap menunggu pembayaran sampe abis waktunya, padahal sudah dibayar. Ujung-ujungnya dicancel oleh sistem. Di email lama banget tanggapannya. Habis itu gak ada konfirmasi lagi sampe sekarang oleh pihak Indomaretnya. Gak tau duit dah balik apa belom. Dah lah kecewa, jera."
Pengguna Google,1,2024-09-20 03:31:00,"Pesanan saya tiba tiba batal tanpa sebab yang pasti, Kemudian setelah itu diajukan pengembalian dana, dalam aplikasi tertulis sudah selesai namun tidak ada salso yang masuk 1 rupiahpun"
Pengguna Google,3,2024-03-22 05:53:25,"Indomaret terlalu banyak aplikasi, harusnya apapun transaksi dan poin"" Cukup di satu aplikasi indomaret gk perlu banyak aplikasi.. Ribet jadinya kalau mau belanja juga harus bawa hp cukup masukan no hp aja kan simple"
Pengguna Google,1,2020-03-23 06:46:19,Sangat kecewa baru pertama belanja di klik Indomaret estimasi pengiriman 2 sampai 6 hari. Telepon costumer servis bilangnya estimasi pengiriman di hitung di hari kerja. Di aplikasi juga status pesanan tidak di update. kapok belanja di sini. Belanja online harus lebih praktis. Klo belum siap bersaing jual online perbaiki dulu sistemnya.
Pengguna Google,2,2024-05-24 05:10:08,"Aplikasi e commerce paling buruk, loading nya lama. Barang habis tapi masih dimunculkan, seharusnya ditulis stok kosong jadi tidak perlu klik² lagi"
Pengguna Google,3,2024-07-16 11:10:37,"Sangat membantu aplikasinya tanpa harus keluar bisa belanja di rumah aja,tapi sayang akhir2 ini aplikasinya sering eror semakin lemot juga,mohon di perbaiki ya biar tetep nyaman belanja di klik ."
Pengguna Google,1,2020-04-21 04:01:10,"Aplikasi apaan nih gak jelas bgt dukungan app parah, mo daftar aja gk jelas susah pilih kode pos (wajib). Gak bisa pilih wilayah, mo daftar sampai sejam juga gk bisa bisa, u develp tolong di urus nih app nya, jgn cuma bikin tp gak di pelihara...kacau"
Pengguna Google,2,2023-05-01 14:29:18,Saya pesan di batalkan karena ada beberapa barang yang tidak ada . sudah di refund uangnya . tapi waktu saya tarik saldo ke rekening BCA tidak masuk . biasanya langsung masuk. Jadi harus nunggu beberapa hari selama jam kerja. agak kecewa sih. Semoga ke depannya lebih baik lagi aplikasinya
Pengguna Google,1,2020-05-11 14:22:24,Sangat mengecewakan... Sy beli pls dr tgl 8 mei sampe 12 mei blm masuk status masih dlm proses.. Sedangkan sy sudah bayar by virtual account... Harusnya ad live chat dengan pihak toko tp ini gak ad malah bikin susah bikin rugi... Payaah👎👎👎
Pengguna Google,5,2020-06-01 05:21:04,"Sebenernya ini cuma saran ka,buat sisipin note di belanjaannya, makasih buat indomaret buat solve problemnya cepat sekali,sebenernya saya gpp, cuma saran aja buat note sama fitur chat toko, aplikasinya membantu sekali, terima kasih"
Pengguna Google,1,2020-04-04 03:48:10,"Bintang satu dl. Barang yg sdah dibeli dan dibayar kagak jelas sekarang dimana nggak kayak iklannya yang segede gaban. Sejam nyampe, nyampe mana bozzz. Tambah fitur batalkan pesanan dan refund uang ke rek. Bank costumer."
Pengguna Google,1,2024-08-31 12:07:36,"Harga barang di aplikasi dan harga di toko tidak sesuai, dan promo yang di tunjukan di aplikasi tidak diterapkan toko.harga bisa sesuai aplikasi tetapi harus beli online itu pun kena biaya tambahan (biaya ongkir)"
Pengguna Google,1,2023-02-28 08:58:16,"barusan saya pesan bbrp barang dan berhasil transaksi pembayaran dengen mandiri va. tapi setelah 1,5 jam kemudian petugas indomart tlp ke saya bilang kalau barangnya kosong dan harus dibatalkan shg dibatalkan dari indomart. tapi ketika saya mau tarik saldo dari dompet klikindomart aplikasinya tidak bisa digunakan (tiba2 ke layar home sendiri saat memasukkan data nama bank) saya coba udah 10x. pengembang aplikasinya drmn ini indomart. sama tolong dong nahan saldo org buat apaan?"
Pengguna Google,2,2020-05-18 22:02:52,"1-2 kali transaksi oke , kalau ada yg kosong pun lgsg dikembalikan cash . Pesen yg ketiga kalinya , ada barang yg kosong tp ga di kembaliin , tlp cs nya cuma bilang akan di informasikan kembali .. ampe 5 hari gada kabar apa2 , gatau deh tuh duit kembalian nya kemana 🙄🙄🙄 Jd males pake lagi , krna stok aplikasi ga sesuai sama yg di store , ntar kalo ga ada lagi , duit nya ga kembali lagi :(("
Pengguna Google,1,2024-03-29 06:27:11,"Aplikasi ga jelas Pesan online tapi tiba2 dibatalkan sepihak, pesanan udah di bayar, udah 15 hari dana belum di refund Kecewa bangetttt aplikasi sampah ini Udah komplain via email responnya di cek tim terkait sampe sekarang blm masuk2 juga itu saldo"
Pengguna Google,4,2021-06-12 10:04:01,"App baguss, cuman masih suka tiba tiba lemot prosesnya. Mohon diimprove lagi biar bisa semakin baikk. Tapi overall, sangat membantu app ni. Sudah berkali2 belanja lewat app ini..."
Pengguna Google,5,2021-10-31 09:35:26,"Sangat membantu sekali, apalagi sekarang saya sedang hamil besar, jadi nggak bsa berangkat sendiri untuk belanja. Sekarang lebih mudah dengan adanya klik indomaret, jadi bisa pesan dari rumah saja. Terimakasih klik indomaret😊"
Pengguna Google,2,2022-12-29 07:43:29,Pengirimannya lama bangettttt ampe berjam-jam.. jam 12 pesen dianternya kadang pas magrib.. selama itukah??? Ditanya ke kurirnya alasannya dr pusat sistemnya nyampe ke indomaret terdekatnya emang sesuai jam pengantaran. Kok lama bgt gila ampe berjam jam
Pengguna Google,4,2023-04-05 07:12:29,"Aplikasinya membantu mempermudah belanja, apalagi kalau lagi gak bisa keluar. Hanya saja aplikasi nya sering loading, gak jarang lemot banget."
Pengguna Google,5,2021-03-24 11:56:36,"Awalnya ragu pake aplikasi ini soalnya aplikasi dari toko retail sebelah, ga jelas banget udah dikirim ato belum, udah diproses atau belum, trus nyampe nya agak lama dan ga ada info akan dikirim saat itu. Tapi sejauh ini saya puas dengan aplikasi klik indomart."
Pengguna Google,1,2020-05-31 11:57:57,"Mau daftar aja susah nya minta ampun, udah puluhan kali nyoba ga bisa2. Awalnya donlot apk ini krn dpt voucher cashback dr bank, eh mau daftar aja susah bgt ga bisa2.. Payah bgtttttt..."
Pengguna Google,5,2023-04-05 01:42:48,"Tolong kepada pihak Indomaret untuk menyediakan icon komunikasi atau chat agar kami bisa bertanya langsung lewat aplikasi nya, dan setelah pesanan di terima, kami harap ada bukti berupa Poto dlm chat, karna kami tidak selalu pesan untuk diri sendiri tp terkadang untuk anak di pesantren yg dimna komunikasi kami sangat terbatas dengan ank kami dipesantren, mohon maaf sebelumnya terimakasih 🙏🏻"
Pengguna Google,5,2021-07-28 09:02:57,Lumayan membantu di masa pandemi ini krn hrs mengurangi utk keluar rumah. Belanja jd lebih praktis dan efisien. Ongkirnya jg gak mahal wlpn belum belanja minimal utk free ongkir. Terima kasih..
Pengguna Google,2,2024-03-15 01:50:40,"Aplikasi kategori ribet😂😂, utk beri ulasan dr transaksi, point belanja, utk belanja produk trtentu pun tidak dlm satu aplikasi. Bgmn memberi pelayanan yg purna??!! 🥴"
Pengguna Google,3,2019-10-18 11:55:18,Pelayanan cepat dan ramah. Tapi sayangnya produk yg saya beli ternyata kosong setelah mendapat tlp dari pihak toko dan saya tdk bisa cancel belanjaan saya. Pas saya lihat di status pembelanjaan ternyata masih dlm proses. Jadi sebenarnya statusnya itu gmn yah? Kalau memang di cancel dari pihak toko harusnya saya mendapatkan notif melalui email/sms untuk proses refund. Mohon diperbaiki aplikasinya dgn ditambah fitur cancel dan refund. Terima kasih
Pengguna Google,4,2021-09-03 09:34:54,"Bagus, lengkap tapi sayang agak lemot alias loadingnya lama. Apalagi kalau cari item. Saya order bisa sampai satu jam sampai checkout. Mungkin bisa di tingkatkan performa aplikasinya"
Pengguna Google,5,2020-05-16 05:27:13,Saya sudah menggunakan klik indomaret 3x dan sangat membantu untuk di kirim ke orang tua saya di blitar. Tapi mulai bln mei ternyata tidak bisa lagi pesan dari surabaya di kirim ke blitar karena hrs pakai gps. Tlg untuk perbaikannya biar bisa di manfaatkan lagi. Terimakasih 🙏🙏🙏
Pengguna Google,1,2023-01-22 12:41:25,"Untuk transakai topup emoney parah, udah 2 hari saldo ga bisa update. Padahal rransakai sudah berhaail dan saldo bank saya audah terpotong, tapi saldo ga nambah2. Update saldo gagal terua. Padahal sudah dtg ke indomaret langsung jyga. Kacau....ini duit ilang."
Pengguna Google,1,2020-11-28 06:14:15,"Kalau bisa yg pesan food di duluin. Emng klo udh laper bisa nahan apa?? Klo gk bisa di duluin gk usah ada menu food, beli makan itu biar cpt praktis bukan tambah lama. Dan tambahin menu batal pesanan krna bisa aja pesan trus bbrapa jam kemudian mau pergi keluar tapi pesanan blm dateng, trus di rumah gk ada siapa siapa."
Pengguna Google,1,2023-05-18 01:45:20,"Aneh, biasanya saya pesen kesana dan di antar skrg alasannya "" Ini soalnya kita dari Indomaret bandara mas untuk lokasinya kejauhan"". Jawaban dari Pihak pegawai Indomaret nya. Gak profesional."
Pengguna Google,1,2021-11-27 07:30:26,"Saya sering belanja di indomaret, tp baru ini nyoba pake apk, beli barang stoknya gaada. Direfund dana masuk, oke..saat saldo ditarik notifnya berhasil tapi kenapa dana ga masuk ke rekening saya? Pdhl nomor rekening sudah benar.. Apakah memang harus menunggu berapax24jam?? Atau harus kemana saya mengadu? Telpon cs pun nomor tidak bisa dihubungi? Apanya yg salah? 😫sistem online kan harusnya gercep gitu... Mengecewakan memang..."
Pengguna Google,1,2023-02-11 01:23:10,"Selaku konsumen sangat kecewa, kalau barang promo seperti Sari Roti serba 14.000 kalau tidak ada seharusnya tidak bisa di klik di aplikasi, begitu bisa di klik ternyata barang kosong, aplikasi ga guna, ke laut aja."
Pengguna Google,2,2022-11-13 09:17:51,"Idem min mangkin kemari mangkin ngesot bae, bukanya sat set sat set, masukin voucer susah amir, kiranya nggak ikhlas kasih promo loss bae beli syukur nggak beli ya udah gitu bae, mau ngapus ploduk aja muter muter balik kanan balik kiri , keluar aplikasi waduhhh.. Ampun min...tulung jangan diutangi eeh diulangi , coba IT nya kursus maning.."
Pengguna Google,5,2021-04-02 07:59:47,"Sangat membantu sekali belanja disini. Sering diskon, gratis ongkir,cepat,kurir ramah dan selalu info by phone/wa seblm kirim klo ada barang yg kosong."
Pengguna Google,1,2020-03-10 06:14:13,Aplikasi pembohong. Refund ribet parah. Uang ga masuk masuk. Belanja sejuta malah dicancel sepihak tanpa comfirm apapun. Sangat tidak profesional untuk merambah marketplace.. Not recomended
Pengguna Google,2,2020-11-21 07:12:05,Kalo aja bisa COD untuk semua item.. Pasti enak bangett kan gak semua orang punya kartu kredit or kartu debit.. Kalo udah bisa cod semua item langsung dech mau download. Saran nya mohon d kabulkan.. He...
Pengguna Google,3,2024-06-18 06:21:23,"Nge bug parah, nge lag jg. Pdhal sinyal bagus, udh d restart ulang msh jg, bersihkan ruang jg. Tlg perbaiki lg sistem nya Dan jg tlg, jgn terlalu lama dlm pengntaran orderan. Kdang sejam stngah baru dtg. Terima kasih"
Pengguna Google,5,2021-02-19 09:45:32,"Perlu di tingkatkan lagi koneksi sistem dari klik Indomaret pusat ke toko yang di tuju (Indomaret yg akan mengantar orderan), khusus hari ini orderan saya sempat terkendala dr sistem di bank nya ke klik Indomaretnya (tetap di antar meskipun ada keterlambatan). Overall semua OK & salut sama mas² Indomaretnya (saat order sekitar 2-3 minggu lalu) rela hujan²an mengantarkan pesanan 😢"
Pengguna Google,5,2021-08-15 13:26:10,"Luar biasa, memudahkan dalam belanja..cuma sedikit masukan saja, untuk pembayaran dengan Akulakunya, jangan suka macet2 donk, masa harus unistal dulu aplikasi KlikIndomaretnya, trus instal lagi baru bisa 😀"
Pengguna Google,1,2025-01-24 04:04:43,"Update gak update tetep aja lagnya parah, padahal internet lancar untuk buka sosmed, marketplace bahkan app *lf*gift, dihp spek gede juga gak lancar, isinya paku bumi kah ampe berat bener? Wkwkwk"
Pengguna Google,1,2019-08-31 10:45:56,"Apes banget saya ini, istri lgi di rumah sakit ga bisa ditinggal, sementara hari ini tanggal jatuh tempo bayar angsuran motor, karena biasanya saya bayar di Indomaret saya coba download aplikasi klikindomaret, coba cari menu bayar tagihan ternyata ada, skip skip bayar pake kupon rekpon cimb niaga, transaksi nunggu konfirmasi, ga lama kok gagal, duit udah kepotong, pembayaran gagal, cari2 info ternyata refund nya lama, Ya Allah ni aplikasi bukan memudahkan malah bikin sengsara orang.."
Pengguna Google,5,2021-08-25 03:55:03,Pertama kali belanja pake klik indomaret..sangat puas sama pelayanan dan waktu pengiriman yang cepat..memudahkan kita yang nggak mau repot2 belanja sambil bawa balita..tinggal klik pesanan lgsg plih metode pembayaran COD ..sangat2 puas pokok nya
Pengguna Google,5,2022-07-13 02:20:18,"Sangat membantu, terutama kalo lagi ada promo bisa pesan dulu dari apps ini dan kemudian tinggal ambil di indomaret yg di pilih atau kalo lagi mager tinggal pilih yg delivery hehe"
Pengguna Google,5,2020-04-26 18:04:01,Terimakasih klik indomaret. Sangat bermanfaat mudah untuk penggunaan dan lebih mudah kirim kemanapun tanpa ribet dan tanpa harus ada di tujuan yg dimaksud. Love bgt ❤❤❤❤❤❤❤
Pengguna Google,1,2023-05-29 07:13:02,"Belanja pengen gampang jadi ribet, estimasi sampai 12-13, sekarang udah 14.11 belum sampai juga, stok kosong juga ga update, alasannya barangnya rusak jadi di batalin, mana minimal order 100rbu, kalo alfagift tanpa minimal order gratis ongkir"
Pengguna Google,1,2020-05-04 16:09:33,"Order tgl 27 status IndoPaket masih stuck sampai hari ini ga ada kemajuan, ga ad info lagi paket udah sampe mana.. Padahal cuma beli masker doang. Ongkir aja nyamain ekspedisi lain, tp lambat bgt."
Pengguna Google,5,2024-05-04 09:17:52,"Menurut pengalamanku pake aplikasi ini bener"" bantu banget sih Ada fitur pesan antar yang memudahkan sekaliii Promo"" nya juga gak kalah menarik dan bikin jauh lebih hemat"
Pengguna Google,3,2023-04-26 12:35:00,"Ini gimana ya min, udh selesai ngisi alamt rumah. Tapi gk bisa buka halaman utama, setiap di back balik lagi ke bagian alamat. Udh coba restart HP gitu terus, yg kebuka langsung bagian alamat dan gak bisa di back"
Pengguna Google,1,2021-10-29 05:05:47,belanja paling ribet ya d sini. aku pesan ambil di toko terdekat. di situ keterangan barang yg aku maksud ada. sampe 3 mingguan ga ada kejelasan. sampe pesanan di batalkan karna ga ada barangnya. uang kembali k saldo klik. gilairan mau d tarik k rekening nunggu 1 minggu lebih belom masuk2 tuh duit.sampe sekarang jd goib. nelpon call centre sibuk mulu. barang ga dapat uang pun lenyap
Pengguna Google,2,2020-04-04 18:49:35,"Akan aku kasih bintang 5 kalau sudah ada perbaikan, kurirnya grusa grusu beli gula pecah katanya jatuh untung pecahnya di kantong kresek jd ga jatoh kemana mana, dan kalau bisa aplikasi indomaret ini seperti aplikasi food di ojek onlen anggep aja kayak grab ato gojek biar kastemer bisa ngasih bintang ke kurir nya dan lokasi bisa di geser geser biar tepat alamat pengantarannya, semoga kritik diatas bisa jadi pertimbangan utk kemajuan klikindomaret biar bisa bersaing dg shop di ojek online."
Pengguna Google,1,2021-08-04 12:31:17,"Lemot kali ini aplikasi,. Mau nyobain belanja tanpa datang ... Ternyata pengantaran nya ga bisa cepat . Seandainya bisa cepat dan ga lemot pasti rame ini ."
Pengguna Google,5,2020-11-03 22:50:53,Aplikasi nya sangat membantu tapi tolong dikasih kolom catatan saat akan memesan karna pembeli tidak bisa memberi keterangan pesanan dan juga semoga aplikasi ga dikit2 harus update karna ribet sekali setiap akan buka aplikasi. Thanks
Pengguna Google,4,2020-05-05 05:54:27,Sudah beberapa belanja. Terimakasih sudah membantu saya dalam berbelanja lewat COD. Tapi kenapa sekarang sudah tidak bisa lagi. Kalau bayar lewat ATM sama saja saya keluar dari rumah. Kenapa sistem pembayaran Cod nya tidak bisa.
Pengguna Google,1,2021-03-04 05:13:26,"Saya order dari jam 8.30 wita dan sampai sekarang (12.33 wita) barang blm diantar. Saya konfirmasi ke tokonya dan ternyata orderan saya blm diproses. Tolong segera bebenah Indomaret, di era teknologi sprti ini kalau Indomaret tidak excellent dalam pelayanan pasti akan mudah disalip oleh toko2 online lainnya yg lebih lincah. Bulan yg lalu saya order tapi yg diantar tidak lengkap, saya juga yg harus menghubungi toko untuk diantarkan kembali."
Pengguna Google,5,2023-03-11 09:37:44,"Sangat membantu sekali di saat2 sangat membutuhkan dan tidak ada kendaraan untuk pergi,tinggal belanja d klik indomart,semua terasa lebih mudah ,tanpa harus pergi tanpa harus antri.."
Pengguna Google,1,2024-07-05 17:03:20,"Aplikasi terlemot yang pernah ada, sering sekali pembaharuan tetep sama. Di insatal di hp ram besar pun sama."
Pengguna Google,4,2021-02-14 11:39:43,"Tingkatkan lg aplikasinya, khususnya yg terkait info STOK BARANG yg akan dibeli. Di samping itu juga harus dicantumkan Toko Indomaret mana yang akan mengantarkan pesanan. Trims"
Pengguna Google,1,2020-03-28 14:33:26,"Anjir benerdah ini aplikasi layanan paling tidak enak, pesen jam setengah 8 terus pilih pengiriman express dan pembayaran lunas langsung pakek isaku katanya dikirim maksimal jam setengah 9, tapi udah 2 jam lebih gak sampai2, ini gimana sih indomart siap delivery onlen gak sih, mau ngontak siapa juga bingung, kontak susah banget, semuanya slowrespon, padahal lagi butuh banget"
